recall_of_C,mean_relative_error_of_A,eb_now,iteration,mean_relative_error_overall,invocation_truly,mean_relative_error_of_A_with_C,accuracy_of_C,invocation_of_C
0.994633273703,0.410053396773,0.35,74,0.0282983536978,0.330769230769,0.0860147801247,0.998224852071,0.32899408284
0.994633273703,0.410103920907,0.35,75,0.0282981936006,0.330769230769,0.0860142934981,0.998224852071,0.32899408284
0.994633273703,0.4101344877,0.35,76,0.0282980544485,0.330769230769,0.0860138705359,0.998224852071,0.32899408284
0.994633273703,0.410164161369,0.35,77,0.0282978016416,0.330769230769,0.0860131021121,0.998224852071,0.32899408284
0.994633273703,0.410177867327,0.35,78,0.0282976519773,0.330769230769,0.0860126471973,0.998224852071,0.32899408284
0.994633273703,0.410181998236,0.35,79,0.0282976759025,0.330769230769,0.0860127199196,0.998224852071,0.32899408284
1.0,0.410179623647,0.35625,80,0.046515533203,0.379881656805,0.122257000176,0.999408284024,0.380473372781
1.0,0.409030463063,0.35625,81,0.0464933541723,0.380473372781,0.122198706923,1.0,0.380473372781
1.0,0.40887626188,0.35625,82,0.046492863194,0.380473372781,0.122197416482,1.0,0.380473372781
1.0,0.408778732925,0.35625,83,0.0464936594329,0.380473372781,0.12219950924,1.0,0.380473372781
1.0,0.40868099427,0.35625,84,0.0464926917532,0.380473372781,0.122196965883,1.0,0.380473372781
1.0,0.408590733706,0.35625,85,0.0464927285779,0.380473372781,0.12219706267,1.0,0.380473372781
1.0,0.408496982827,0.35625,86,0.0464920883402,0.380473372781,0.12219537993,1.0,0.380473372781
1.0,0.408407308121,0.35625,87,0.0464922582462,0.380473372781,0.122195826495,1.0,0.380473372781
1.0,0.408316402386,0.35625,88,0.0464920812333,0.380473372781,0.122195361251,1.0,0.380473372781
1.0,0.408228220996,0.35625,89,0.0464919951193,0.380473372781,0.122195134917,1.0,0.380473372781
0.999107142857,0.408139823022,0.353125,90,0.0290220388382,0.331360946746,0.08766263742,0.999704142012,0.331065088757
0.999107142857,0.408931336755,0.353125,91,0.0290200642282,0.331360946746,0.0876566730039,0.999704142012,0.331065088757
0.999107142857,0.409043495317,0.353125,92,0.0290200899587,0.331360946746,0.0876567507242,0.999704142012,0.331065088757
0.999107142857,0.409062611148,0.353125,93,0.0290200041948,0.331360946746,0.0876564916696,0.999704142012,0.331065088757
0.999107142857,0.409047081009,0.353125,94,0.0290199463277,0.331360946746,0.0876563168792,0.999704142012,0.331065088757
0.999107142857,0.409021427934,0.353125,95,0.0290198521564,0.331360946746,0.0876560324296,0.999704142012,0.331065088757
0.999107142857,0.40898564917,0.353125,96,0.0290197819031,0.331360946746,0.0876558202255,0.999704142012,0.331065088757
0.999107142857,0.408945392269,0.353125,97,0.0290197000597,0.331360946746,0.0876555730133,0.999704142012,0.331065088757
0.999107142857,0.408905514456,0.353125,98,0.0290196221344,0.331360946746,0.0876553376356,0.999704142012,0.331065088757
0.999107142857,0.408852954523,0.353125,99,0.0290195528726,0.331360946746,0.0876551284267,0.999704142012,0.331065088757
